file_path,label,class_name,split
Dry_Leaf\dry_208_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_209_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_20_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_210_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_211_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_212_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_213_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_214_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_215_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_216_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_217_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_218_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_219_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_21_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_220_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_221_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_222_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_223_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_224_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_225_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_226_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_227_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_228_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_229_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_22_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_230_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_231_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_232_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_233_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_234_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_235_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_236_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_237_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_238_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_239_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_23_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_240_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_241_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_242_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_243_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_244_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_245_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_246_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_247_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_248_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_249_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_24_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_250_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_251_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_252_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_253_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_254_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_255_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_256_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_257_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_258_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_259_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_25_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_260_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_261_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_262_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_263_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_264_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_265_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_266_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_267_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_268_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_269_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_26_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_270_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_271_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_272_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_273_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_274_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_275_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_276_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_277_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_278_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_279_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_27_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_280_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_281_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_282_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_283_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_284_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_285_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_286_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_287_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_288_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_289_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_28_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_290_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_291_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_292_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_293_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_294_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_295_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_296_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_297_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_298_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_299_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_29_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_2_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_300_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_301_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_302_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_303_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_304_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_305_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_306_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_307_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_308_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_309_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_30_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_310_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_311_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_312_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_313_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_314_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_315_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_316_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_317_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_318_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_319_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_31_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_320_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_321_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_322_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_323_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_324_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_325_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_326_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_327_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_328_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_329_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_32_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_330_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_331_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_332_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_333_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_334_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_335_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_336_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_337_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_338_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_339_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_33_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_340_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_341_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_342_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_343_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_344_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_345_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_346_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_347_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_348_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_349_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_34_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_350_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_351_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_352_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_353_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_354_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_355_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_356_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_357_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_358_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_359_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_35_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_360_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_361_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_362_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_363_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_364_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_365_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_366_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_367_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_368_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_369_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_36_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_370_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_371_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_372_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_373_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_374_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_375_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_376_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_377_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_378_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_379_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_37_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_380_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_381_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_382_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_383_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_384_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_385_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_386_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_387_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_388_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_389_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_38_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_390_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_391_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_392_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_393_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_394_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_395_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_396_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_397_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_398_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_399_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_39_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_3_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_400_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_401_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_402_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_403_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_404_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_405_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_406_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_407_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_408_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_409_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_40_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_410_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_411_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_412_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_413_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_414_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_415_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_416_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_417_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_418_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_419_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_41_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_420_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_421_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_422_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_423_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_424_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_425_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_426_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_427_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_428_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_429_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_42_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_430_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_431_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_432_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_433_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_434_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_435_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_436_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_437_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_438_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_439_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_43_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_440_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_441_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_442_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_443_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_444_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_445_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_446_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_447_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_448_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_449_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_44_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_450_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_45_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_46_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_47_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_48_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_49_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_4_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_50_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_51_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_52_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_53_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_54_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_55_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_56_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_57_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_58_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_59_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_5_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_60_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_61_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_62_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_63_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_64_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_65_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_66_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_67_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_68_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_69_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_6_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_70_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_71_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_72_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_73_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_74_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_75_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_76_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_77_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_78_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_79_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_7_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_80_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_81_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_82_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_83_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_84_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_85_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_86_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_87_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_88_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_89_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_8_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_90_BD.jpg,1,Dry_Leaf,val
Dry_Leaf\dry_91_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_92_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_93_BD.jpg,1,Dry_Leaf,test
Dry_Leaf\dry_94_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_95_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_96_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_97_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_98_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_99_BD.jpg,1,Dry_Leaf,train
Dry_Leaf\dry_9_BD.jpg,1,Dry_Leaf,train
Healthy\healthy_0000_LB.jpg,2,Healthy,val
Healthy\healthy_0001_LB.jpg,2,Healthy,train
Healthy\healthy_0002_LB.jpg,2,Healthy,test
Healthy\healthy_0003_LB.jpg,2,Healthy,val
Healthy\healthy_0004_LB.jpg,2,Healthy,val
Healthy\healthy_0005_LB.jpg,2,Healthy,test
Healthy\healthy_0006_LB.jpg,2,Healthy,val
Healthy\healthy_0007_LB.jpg,2,Healthy,val
Healthy\healthy_0008_LB.jpg,2,Healthy,train
Healthy\healthy_0009_LB.jpg,2,Healthy,val
Healthy\healthy_0010_LB.jpg,2,Healthy,train
Healthy\healthy_0011_LB.jpg,2,Healthy,train
Healthy\healthy_0012_LB.jpg,2,Healthy,test
Healthy\healthy_0013_LB.jpg,2,Healthy,train
Healthy\healthy_0014_LB.jpg,2,Healthy,test
Healthy\healthy_0015_LB.jpg,2,Healthy,train
Healthy\healthy_0016_LB.jpg,2,Healthy,train
Healthy\healthy_0017_LB.jpg,2,Healthy,train
Healthy\healthy_0018_LB.jpg,2,Healthy,train
Healthy\healthy_0019_LB.jpg,2,Healthy,train
Healthy\healthy_0020_LB.jpg,2,Healthy,train
Healthy\healthy_0021_LB.jpg,2,Healthy,train
Healthy\healthy_0022_LB.jpg,2,Healthy,train
Healthy\healthy_0023_LB.jpg,2,Healthy,train
Healthy\healthy_0024_LB.jpg,2,Healthy,val
Healthy\healthy_0025_LB.jpg,2,Healthy,test
Healthy\healthy_0026_LB.jpg,2,Healthy,train
Healthy\healthy_0027_LB.jpg,2,Healthy,val
Healthy\healthy_0028_LB.jpg,2,Healthy,train
Healthy\healthy_0029_LB.jpg,2,Healthy,train
Healthy\healthy_0030_LB.jpg,2,Healthy,train
Healthy\healthy_0031_LB.jpg,2,Healthy,train
Healthy\healthy_0032_LB.jpg,2,Healthy,train
Healthy\healthy_0033_LB.jpg,2,Healthy,test
Healthy\healthy_0034_LB.jpg,2,Healthy,train
Healthy\healthy_0035_LB.jpg,2,Healthy,train
Healthy\healthy_0036_LB.jpg,2,Healthy,train
Healthy\healthy_0037_LB.jpg,2,Healthy,train
Healthy\healthy_0038_LB.jpg,2,Healthy,val
Healthy\healthy_0039_LB.jpg,2,Healthy,val
Healthy\healthy_0040_LB.jpg,2,Healthy,train
Healthy\healthy_0041_LB.jpg,2,Healthy,val
Healthy\healthy_0042_LB.jpg,2,Healthy,val
Healthy\healthy_0043_LB.jpg,2,Healthy,train
Healthy\healthy_0044_LB.jpg,2,Healthy,train
Healthy\healthy_0045_LB.jpg,2,Healthy,val
Healthy\healthy_0046_LB.jpg,2,Healthy,test
Healthy\healthy_0047_LB.jpg,2,Healthy,val
Healthy\healthy_0048_LB.jpg,2,Healthy,train
Healthy\healthy_0049_LB.jpg,2,Healthy,train
Healthy\healthy_0050_LB.jpg,2,Healthy,test
Healthy\healthy_0051_LB.jpg,2,Healthy,train
Healthy\healthy_0052_LB.jpg,2,Healthy,val
Healthy\healthy_0053_LB.jpg,2,Healthy,val
Healthy\healthy_0054_LB.jpg,2,Healthy,train
Healthy\healthy_0055_LB.jpg,2,Healthy,val
Healthy\healthy_0056_LB.jpg,2,Healthy,train
Healthy\healthy_0057_LB.jpg,2,Healthy,train
Healthy\healthy_0058_LB.jpg,2,Healthy,train
Healthy\healthy_0059_LB.jpg,2,Healthy,train
Healthy\healthy_0060_LB.jpg,2,Healthy,test
Healthy\healthy_0061_LB.jpg,2,Healthy,val
Healthy\healthy_0062_LB.jpg,2,Healthy,train
Healthy\healthy_0063_LB.jpg,2,Healthy,train
Healthy\healthy_0064_LB.jpg,2,Healthy,train
Healthy\healthy_0065_LB.jpg,2,Healthy,train
Healthy\healthy_0066_LB.jpg,2,Healthy,val
Healthy\healthy_0067_LB.jpg,2,Healthy,train
Healthy\healthy_0068_LB.jpg,2,Healthy,test
Healthy\healthy_0069_LB.jpg,2,Healthy,train
Healthy\healthy_0070_LB.jpg,2,Healthy,train
Healthy\healthy_0071_LB.jpg,2,Healthy,train
Healthy\healthy_0072_LB.jpg,2,Healthy,test
Healthy\healthy_0073_LB.jpg,2,Healthy,train
Healthy\healthy_0074_LB.jpg,2,Healthy,val
Healthy\healthy_0075_LB.jpg,2,Healthy,train
Healthy\healthy_0076_LB.jpg,2,Healthy,train
Healthy\healthy_0077_LB.jpg,2,Healthy,test
Healthy\healthy_0078_LB.jpg,2,Healthy,train
Healthy\healthy_0079_LB.jpg,2,Healthy,train
Healthy\healthy_0080_LB.jpg,2,Healthy,val
Healthy\healthy_0081_LB.jpg,2,Healthy,train
Healthy\healthy_0082_LB.jpg,2,Healthy,train
Healthy\healthy_0083_LB.jpg,2,Healthy,train
Healthy\healthy_0084_LB.jpg,2,Healthy,train
Healthy\healthy_0085_LB.jpg,2,Healthy,test
Healthy\healthy_0086_LB.jpg,2,Healthy,train
Healthy\healthy_0087_LB.jpg,2,Healthy,train
Healthy\healthy_0088_LB.jpg,2,Healthy,val
Healthy\healthy_0089_LB.jpg,2,Healthy,val
Healthy\healthy_0090_LB.jpg,2,Healthy,train
Healthy\healthy_0091_LB.jpg,2,Healthy,train
Healthy\healthy_0092_LB.jpg,2,Healthy,val
Healthy\healthy_0093_LB.jpg,2,Healthy,train
Healthy\healthy_0094_LB.jpg,2,Healthy,test
Healthy\healthy_0095_LB.jpg,2,Healthy,train
Healthy\healthy_0096_LB.jpg,2,Healthy,train
